"","Comp. 1","Comp. 2","Comp. 3","Comp. 4","Comp. 5","Comp. 6","Comp. 7","Comp. 8"
"14801/249.1847mz/21.97min",0.098962,0.10373,0.10453,0.15355,0.16664,0.3506,0.34472,0.35776
"17540/158.1539mz/28.71min",0.098846,0.23332,0.40997,0.4165,0.50385,0.62608,0.62938,0.66664
"12031/295.1021mz/15.66min",0.098384,0.128,0.13795,0.13983,0.14581,0.16458,0.21023,0.20751
"12342/659.2714mz/16.01min",0.09816,0.4663,0.46248,0.56584,0.57146,0.57195,0.62298,0.62126
"12040/223.0601mz/15.66min",0.097698,0.27452,0.40503,0.42657,0.42771,0.43431,0.42658,0.42746
"8077/418.2433mz/11.02min",0.09731,0.43321,0.4915,0.59709,0.59342,0.5934,0.58559,0.59746
"19266/202.1073mz/32.00min",0.096904,0.15378,0.21033,0.20711,0.20374,0.20455,0.21415,0.21169
"12581/521.3314mz/16.39min",0.096874,0.61218,0.57991,0.57607,0.56867,0.56325,0.56783,0.56031
"17669/391.3417mz/28.80min",0.096711,0.35777,0.3398,0.47019,0.52454,0.52601,0.60021,0.63199
"20370/186.9561mz/33.89min",0.095921,0.15153,0.27476,0.26947,0.2775,0.2731,0.26868,0.27649
"15632/451.1642mz/24.88min",0.094887,0.31736,0.31012,0.59945,0.76645,0.86035,0.85616,1.2936
"14851/451.1645mz/22.26min",0.094536,0.50353,0.47593,0.61917,0.72178,0.91961,0.92221,1.3079
"5713/132.0808mz/7.85min",0.0945,0.2852,0.43058,0.50551,0.52361,0.57847,0.5764,0.60475
"2980/243.0263mz/1.97min",0.094469,0.075792,0.084111,0.32534,0.32214,0.42075,0.41433,0.43684
"14053/424.2538mz/19.12min",0.094461,0.36737,0.63737,0.64574,0.70825,0.69745,0.68466,0.67558
"18498/402.2154mz/30.11min",0.094439,0.86996,1.1929,1.1754,1.1889,1.3093,1.2926,1.3067
"4296/372.5448mz/3.54min",0.094118,0.5857,0.5541,0.62053,0.72507,0.73005,0.71954,0.76647
"11967/239.1040mz/15.61min",0.093833,0.076348,0.08409,0.087762,0.086226,0.21546,0.21151,0.20871
"15196/451.1642mz/23.29min",0.093184,0.76172,0.71826,0.789,0.90198,0.97487,1.0147,1.4489
"7167/482.1152mz/10.07min",0.093075,0.67369,1.1122,1.1063,1.286,1.267,1.4317,1.4129
"4980/237.0868mz/5.23min",0.092323,0.18313,0.45146,0.46695,0.54654,0.54547,0.67241,0.66706
"3641/265.1545mz/2.28min",0.092022,0.57458,0.73548,0.78076,0.79247,0.78251,0.80033,0.79042
"20530/145.9297mz/34.32min",0.091934,0.33528,0.31522,0.36144,0.42403,0.56976,0.58261,0.62208
"13451/421.1719mz/17.83min",0.091896,0.12911,0.24081,0.332,0.37451,0.43483,0.49432,0.74449
"13616/813.3763mz/18.01min",0.09168,0.075849,0.53037,0.59843,0.59654,0.63097,0.61952,0.62905
"16529/482.4049mz/28.03min",0.091415,0.47654,0.45558,0.45042,0.47826,0.48616,0.51735,0.52476
"15253/451.1641mz/23.49min",0.091158,0.64968,0.63825,0.74524,0.83006,0.89054,0.9541,1.4074
"9484/588.9354mz/12.51min",0.091147,0.17521,0.39295,0.42176,0.48337,0.47958,0.52166,0.51595
"5648/405.0091mz/7.50min",0.090844,0.13272,0.13805,0.13597,0.16511,0.16724,0.27511,0.31462
"11692/393.1024mz/15.07min",0.090619,0.58345,0.55178,0.54314,0.55841,0.63783,0.66295,0.71255
"18025/644.4942mz/29.11min",0.090256,0.073933,0.47605,0.5165,0.50898,0.50103,0.52657,0.52712
"14774/213.1484mz/21.81min",0.090239,0.33076,0.46641,0.49588,0.49215,0.49831,0.49396,0.48791
"15597/451.1641mz/24.51min",0.090196,0.60662,0.57125,0.67586,0.86157,0.92736,0.92237,1.4049
"18981/144.9821mz/31.34min",0.089883,0.081154,0.076859,0.11192,0.12458,0.19209,0.25694,0.28918
"12502/295.1021mz/16.25min",0.089238,0.38274,0.40631,0.40097,0.39424,0.45249,0.45085,0.44674
"18157/103.9557mz/29.32min",0.089076,0.16544,0.17191,0.35616,0.35467,0.41982,0.41757,0.41333
"895/145.9297mz/0.89min",0.088609,0.18705,0.29302,0.28761,0.30621,0.30986,0.31091,0.54509
"20808/158.9613mz/35.28min",0.088418,0.27992,0.36024,0.36137,0.35541,0.35043,0.35791,0.35616
"9695/446.2745mz/12.76min",0.087864,0.4814,0.45889,0.61859,0.61118,0.6215,0.61352,0.60961
"16694/403.2323mz/28.21min",0.087395,0.12839,0.19445,0.2851,0.46495,0.45731,0.4536,0.44975
"14062/403.2801mz/19.22min",0.087344,0.57338,0.74793,0.75873,0.91407,0.96096,1.4877,1.4713
"14005/371.2060mz/18.85min",0.087312,0.93949,1.214,1.1969,1.1798,1.1598,1.1553,1.1431
"13379/487.1497mz/17.64min",0.087286,0.10619,0.22489,0.37691,0.39565,0.39053,0.3864,0.38728
"5588/405.0091mz/7.29min",0.087236,0.13441,0.4598,0.47194,0.56728,0.63245,0.62592,0.61814
"20682/145.9297mz/34.76min",0.087149,0.21192,0.30097,0.32362,0.3259,0.40704,0.41068,0.4417
"7835/559.1092mz/10.72min",0.086611,0.26192,0.24782,0.24352,0.24527,0.24374,0.24729,0.26661
"10377/592.2021mz/13.49min",0.086,0.65045,0.74066,0.74572,0.7413,0.73222,0.74701,0.73836
"15906/451.1643mz/26.75min",0.085532,0.67989,0.64378,0.78451,0.9647,0.98318,0.9828,1.3296
"7356/357.0445mz/10.20min",0.085314,0.23231,0.45706,0.46144,0.58036,0.57662,0.5911,0.59204
"4171/203.0546mz/3.35min",0.085255,0.27315,0.39669,0.40532,0.39824,0.3929,0.47895,0.59868
"11975/277.0916mz/15.64min",0.085115,0.24455,0.39479,0.39157,0.39806,0.45889,0.48491,0.52254
"5709/158.9613mz/7.83min",0.085022,0.13678,0.26143,0.26222,0.28546,0.2866,0.28189,0.29472
"5573/138.0550mz/7.17min",0.084995,0.42063,0.39639,0.43742,0.45371,0.4753,0.46838,0.49807
"4269/372.5449mz/3.48min",0.084892,0.68452,0.64719,0.68549,0.69233,0.68632,0.68834,0.68923
"11000/249.0603mz/14.11min",0.084889,0.52172,0.5391,0.56354,0.55571,0.54709,0.5373,0.53063
"4773/265.1545mz/4.79min",0.084594,0.48734,0.78866,0.84726,0.8647,0.85851,0.86957,0.86065
"13958/492.2225mz/18.62min",0.084589,0.48887,0.56268,0.55451,0.54992,0.5499,0.54075,0.53721
"6194/265.1546mz/8.78min",0.084122,0.5279,0.72627,0.74298,0.7525,0.74106,0.76076,0.75139
"9852/390.1756mz/12.85min",0.083916,1.8296,1.7879,1.7639,1.7335,1.7051,1.6766,1.6549
"2113/448.1658mz/1.59min",0.083688,0.31319,0.39085,0.50969,0.50811,0.53072,0.52159,0.53651
"10098/432.2952mz/13.18min",0.083584,0.5887,0.60634,0.68991,0.68613,0.68367,0.67206,0.67041
"17237/200.2009mz/28.57min",0.083205,0.26472,0.28893,0.31508,0.3133,0.3856,0.38114,0.43257
"2674/247.0786mz/1.81min",0.08309,0.1738,0.26835,0.27194,0.27289,0.4564,0.48122,0.4878
"5025/132.0807mz/5.43min",0.08302,0.49127,0.5361,0.56739,0.59263,0.67105,0.67522,0.66943
"14051/389.2168mz/19.09min",0.082971,0.26386,0.4401,0.43222,0.42591,0.46982,0.50853,0.56182
"18998/201.9756mz/31.35min",0.082789,0.10698,0.25862,0.28891,0.28615,0.31822,0.34031,0.37165
"6757/345.1176mz/9.62min",0.082753,0.16968,0.67386,0.66096,0.65117,0.71113,0.72289,0.79935
"4838/405.0092mz/4.89min",0.082546,0.28315,0.28576,0.39253,0.38624,0.39988,0.4328,0.43446
"15982/448.2903mz/26.81min",0.081968,0.16665,0.17191,0.17024,0.16961,0.1669,0.16743,0.19274
"20785/158.9613mz/35.19min",0.081941,0.13986,0.28382,0.31169,0.32947,0.32437,0.3187,0.33126
"4701/265.1544mz/4.57min",0.08131,0.602,0.82206,0.88621,0.92922,0.93421,0.93967,0.92729
"16801/672.5250mz/28.30min",0.081073,0.0962,0.3364,0.35042,0.3443,0.33846,0.36451,0.36308
"7128/329.1185mz/10.03min",0.081046,0.78839,0.76865,0.81304,0.80206,0.80698,0.83507,0.82469
"4677/265.1544mz/4.50min",0.080716,0.52278,0.78027,0.84828,0.90813,0.9088,0.92788,0.92063
"17908/526.4312mz/28.98min",0.080601,0.40356,0.50315,0.49427,0.51975,0.51493,0.55318,0.54583
"12419/608.1755mz/16.17min",0.080458,1.3626,1.312,1.2891,1.2691,1.2612,1.2451,1.2315
"3061/135.0288mz/2.04min",0.080411,0.19247,0.19642,0.23868,0.25604,0.50254,0.52221,0.51534
"12278/571.2961mz/15.93min",0.079973,0.39927,0.38912,0.3818,0.37963,0.41944,0.42795,0.42573
"12730/474.3059mz/16.55min",0.079695,0.56294,0.64698,0.63443,0.62383,0.62566,0.80091,0.81087
"13067/343.1749mz/17.03min",0.079587,0.26433,0.40695,0.40093,0.39712,0.40751,0.40187,0.39657
"14034/431.1675mz/19.00min",0.079244,0.10729,0.36094,0.35401,0.34883,0.46416,0.46866,0.46652
"15588/451.1639mz/24.45min",0.078973,0.50222,0.48106,0.61592,0.79297,0.92584,0.91389,1.2967
"16460/482.4050mz/27.93min",0.078774,0.56062,0.5516,0.55331,0.54555,0.53913,0.53111,0.53167
"11360/386.1992mz/14.62min",0.078674,0.16405,0.30373,0.30304,0.29811,0.39209,0.56296,0.57096
"12696/211.1328mz/16.53min",0.078639,0.082528,0.21297,0.20927,0.20562,0.22848,0.2342,0.25402
"11438/476.2516mz/14.75min",0.078071,0.49705,0.59493,0.80778,0.95402,1.016,0.99741,0.98529
"16223/451.1643mz/27.53min",0.077492,0.75011,0.71925,0.74322,0.88501,0.91124,0.94082,1.2458
"1703/139.9147mz/1.44min",0.076766,0.31291,0.30772,0.55975,0.58666,0.62184,0.63004,0.62235
"13587/339.1800mz/17.99min",0.076758,0.11533,0.2769,0.28671,0.34289,0.4161,0.40918,0.44119
"14807/451.1641mz/22.05min",0.076694,0.67083,0.63266,0.77378,0.92009,1.0262,1.0098,1.312
"9001/161.1536mz/12.06min",0.076681,0.34642,0.50578,0.51227,0.50345,0.49599,0.49188,0.48781
"17050/116.0706mz/28.47min",0.076414,0.080659,0.35126,0.34458,0.42382,0.45347,0.51321,0.50677
"2892/256.0813mz/1.86min",0.076173,0.58138,0.55318,0.54334,0.53464,0.61457,0.60526,0.59776
"5009/265.1545mz/5.37min",0.075966,0.92961,0.88569,0.88836,0.91544,0.9396,0.95509,0.96912
"16892/270.2791mz/28.35min",0.075563,0.11986,0.21771,0.22347,0.2327,0.22912,0.22512,0.22214
"15693/451.1638mz/25.24min",0.075375,0.63906,0.60367,0.72562,0.8779,0.98541,1.0232,1.3997
"20236/96.9610mz/33.70min",0.075307,0.20326,0.20769,0.32761,0.34149,0.35538,0.40379,0.40778
"19631/451.1637mz/32.16min",0.07529,0.62739,0.61012,0.61847,0.75832,0.81221,0.89579,1.1531
"14054/295.1902mz/19.12min",0.07467,0.86107,0.88,0.86328,0.87957,0.86474,0.84911,0.88822
"20871/243.9663mz/35.57min",0.074424,0.092466,0.54642,0.70536,0.69429,0.73083,0.89675,0.88875
"16069/702.5354mz/27.20min",0.074094,0.079685,0.27197,0.37984,0.45897,0.48594,0.4849,0.50318
"17401/584.4728mz/28.63min",0.074062,0.44562,0.4634,0.48038,0.51374,0.50578,0.53117,0.54055
"20602/145.9297mz/34.47min",0.073652,0.092474,0.17174,0.17217,0.25904,0.2551,0.38517,0.38812
"17630/211.1328mz/28.76min",0.073351,0.19768,0.22694,0.23769,0.35728,0.3991,0.41033,0.42377
"2172/723.1947mz/1.62min",0.073214,0.46564,0.46138,0.45329,0.45854,0.46885,0.4789,0.47393
"20771/186.9561mz/35.12min",0.072731,0.10984,0.40027,0.39838,0.39226,0.39029,0.40282,0.40245
"9640/451.2535mz/12.66min",0.072291,0.25099,0.4687,0.46144,0.46607,0.48567,0.47679,0.47045
"18531/144.9821mz/30.19min",0.072022,0.24613,0.33164,0.47495,0.48691,0.49258,0.49935,0.51088
"17513/340.3572mz/28.71min",0.071898,0.49539,0.46838,0.46525,0.47065,0.46423,0.54179,0.95191
"18829/614.4837mz/30.98min",0.070526,0.16702,0.51252,0.54822,0.53893,0.62243,0.65141,0.68086
"4634/265.1545mz/4.39min",0.070358,0.78286,0.89744,0.91743,0.94978,0.95178,0.96709,0.95733
"14161/326.3780mz/19.68min",0.070303,0.88075,1.1384,1.1293,1.1247,1.1057,1.1138,1.1146
"1587/534.7882mz/1.33min",0.06974,0.5004,0.72811,0.71739,0.70559,0.71065,0.69962,0.69141
"19480/489.1198mz/32.10min",0.069601,0.83071,0.78765,0.80156,0.91763,0.91223,0.93049,0.99624
"5174/405.0091mz/5.85min",0.069543,0.18874,0.19136,0.29659,0.2916,0.44993,0.46153,0.45549
"4572/265.1544mz/4.20min",0.069535,0.54375,0.83685,0.96748,1.0181,1.0094,1.0012,0.99063
"14327/421.3170mz/20.37min",0.069401,0.1987,0.226,0.23197,0.22851,0.23537,0.2311,0.25307
"5080/132.0808mz/5.56min",0.069194,0.38192,0.44886,0.45682,0.46046,0.4527,0.44644,0.45713
"5511/405.0091mz/7.01min",0.068962,0.077394,0.16311,0.37961,0.38174,0.38541,0.48016,0.48671
"16537/448.2903mz/28.04min",0.068544,0.36367,0.39379,0.39574,0.60826,0.65864,0.64787,0.6439
"16264/482.4048mz/27.64min",0.068256,0.3021,0.32479,0.3246,0.33692,0.33446,0.34472,0.36108
"11689/466.2642mz/15.11min",0.068143,0.62572,0.61252,0.60435,0.60198,0.59804,0.67449,0.67609
"6953/372.1287mz/9.86min",0.068016,0.44378,0.54957,0.54473,0.54576,0.54087,0.53467,0.53436
"16100/658.5093mz/27.28min",0.067985,0.14091,0.23075,0.23052,0.2272,0.27238,0.2675,0.26813
"819/158.9613mz/0.50min",0.067823,0.070564,0.093525,0.096196,0.096632,0.097426,0.18649,0.22698
"12256/259.0810mz/15.93min",0.067272,0.27722,0.27163,0.26923,0.26547,0.28088,0.28086,0.28003
"5697/265.1545mz/7.82min",0.066632,0.76328,0.95037,1.0265,1.0516,1.0344,1.0434,1.0316
"11121/248.0806mz/14.25min",0.066369,0.13286,0.30586,0.30379,0.30447,0.37733,0.3727,0.37028
"2510/832.2918mz/1.76min",0.065468,0.1104,0.23984,0.23664,0.33316,0.35797,0.355,0.35038
"15672/279.1589mz/25.15min",0.065044,0.15379,0.33829,0.34184,0.34112,0.35065,0.35233,0.4204
"13591/245.5828mz/17.99min",0.064789,0.07673,0.2444,0.23966,0.2543,0.2523,0.48584,0.55195
"13755/339.1800mz/18.12min",0.064771,0.22278,0.41859,0.41069,0.40403,0.40097,0.49718,0.50277
"4248/203.0547mz/3.49min",0.06472,0.16869,0.27147,0.2694,0.31849,0.31455,0.39122,0.41797
"7964/374.0758mz/10.83min",0.064463,0.058945,0.061073,0.12862,0.16519,0.16256,0.37326,0.37162
"11135/391.1960mz/14.26min",0.064344,0.35157,0.37632,0.38841,0.38675,0.4165,0.4887,0.57641
"18708/201.9756mz/30.70min",0.06415,0.64966,0.69652,0.6868,0.71961,0.7124,0.69939,0.71595
"18500/402.7171mz/30.11min",0.064111,0.9831,1.2412,1.2181,1.2309,1.3116,1.2887,1.3131
"16183/425.2144mz/27.46min",0.063965,0.56345,0.52993,0.52176,0.54098,0.53389,0.54015,0.53899
"10999/127.0389mz/14.11min",0.063714,0.21432,0.31567,0.31389,0.3141,0.45368,0.46096,0.46738
"5498/132.0807mz/6.90min",0.063409,0.23948,0.47184,0.54183,0.5362,0.60215,0.60491,0.61393
"6024/227.1025mz/8.47min",0.062348,0.2088,0.26008,0.37841,0.37195,0.37791,0.37266,0.36857
"4339/372.5449mz/3.64min",0.062145,0.58529,0.57551,0.62965,0.71623,0.71181,0.73035,0.8012
"925/141.9586mz/1.05min",0.061817,0.21867,0.24452,0.23978,0.23601,0.25537,0.31418,0.55606
"13614/608.2876mz/18.01min",0.061538,0.50062,0.49819,0.5603,0.60424,0.61644,0.62633,0.62788
"20298/141.9586mz/33.81min",0.061045,0.054146,0.50126,0.56763,0.55778,0.54944,0.54588,0.57073
"5142/251.1388mz/5.74min",0.060898,0.57952,0.74833,0.80618,0.95485,0.93867,0.92884,0.92879
"17687/435.3679mz/28.76min",0.060696,0.34543,0.52205,0.55191,0.54605,0.55699,0.65193,0.64677
"17647/144.9821mz/28.78min",0.060641,0.12691,0.23304,0.22961,0.26662,0.26856,0.37669,0.37265
"14464/549.3083mz/20.64min",0.060173,0.14126,0.13962,0.62091,0.65839,0.6984,0.74284,0.88036
"11273/284.1277mz/14.48min",0.060088,1.8746,1.7629,1.7315,1.709,1.6847,1.654,1.6325
"7838/225.5278mz/10.72min",0.060085,0.17076,0.20614,0.2274,0.31556,0.32196,0.35744,0.36929
"5022/538.1269mz/5.46min",0.059226,0.17342,0.86618,0.86025,0.85713,0.85525,0.87852,0.89095
"12242/133.0495mz/15.93min",0.059204,0.27281,0.30836,0.30254,0.31057,0.32587,0.32062,0.31982
"11054/679.2966mz/14.17min",0.058904,0.74044,0.70189,0.69115,0.68906,0.6893,0.68962,0.68361
"16775/526.4311mz/28.28min",0.058662,0.57767,0.55321,0.54761,0.55816,0.59726,0.61064,0.62021
"13778/199.1328mz/18.27min",0.058489,0.52461,0.50786,0.49802,0.4932,0.50308,0.49396,0.48893
"10818/592.2024mz/13.87min",0.057325,0.73058,0.89072,0.90226,0.88984,0.8797,0.91847,0.90806
"825/145.9297mz/0.49min",0.056904,0.38331,0.43772,0.43321,0.4304,0.47464,0.50511,0.61216
"3680/420.1069mz/2.30min",0.056866,0.24727,0.23246,0.4517,0.44544,0.44078,0.45094,0.47112
"9945/155.0703mz/12.97min",0.056407,0.17606,0.35826,0.48056,0.48618,0.47827,0.4748,0.47268
"17997/103.9557mz/29.04min",0.056193,0.052631,0.11483,0.11461,0.11261,0.24431,0.36079,0.39173
"14900/277.2160mz/22.43min",0.056042,0.61288,0.60164,0.62822,0.66746,0.80305,0.85356,0.8715
"2923/124.0392mz/1.84min",0.05539,0.60279,0.58066,0.57784,0.56901,0.60251,0.59467,0.59345
"2147/707.2209mz/1.61min",0.055055,0.19481,0.41054,0.53526,0.52799,0.52766,0.5244,0.52727
"18108/644.4942mz/29.24min",0.054498,0.44937,0.46605,0.51467,0.52946,0.72729,0.79297,0.81269
"17761/526.4312mz/28.87min",0.05444,0.087944,0.14379,0.1499,0.1474,0.28083,0.40184,0.41417
"14007/389.2167mz/18.85min",0.054264,0.75815,0.74994,0.73563,0.72529,0.71609,0.73096,0.73902
"18874/304.2997mz/31.09min",0.053996,0.37879,0.5908,0.60448,0.60352,0.60337,0.60354,0.59922
"8562/339.1072mz/11.60min",0.053825,0.053709,0.14886,0.39349,0.38983,0.40581,0.56241,0.5564
"18333/540.4466mz/29.69min",0.053608,0.18643,0.2011,0.26596,0.47481,0.47525,0.62136,0.62519
"14483/221.1900mz/20.69min",0.052908,2.0789,2.1566,2.1552,2.1461,2.2172,2.3132,2.2866
"16998/584.4728mz/28.43min",0.052673,0.057429,0.1369,0.14365,0.16438,0.16966,0.16683,0.16531
"11285/659.2703mz/14.50min",0.051822,0.48177,0.5034,0.50035,0.5045,0.50032,0.50274,0.50196
"17502/658.5095mz/28.73min",0.051746,0.29996,0.40429,0.42781,0.46663,0.55158,0.56291,0.59655
"14778/181.1223mz/21.82min",0.051678,0.31096,0.43397,0.45565,0.44888,0.44947,0.4516,0.44683
"11299/675.2653mz/14.52min",0.051663,0.61482,0.6136,0.60177,0.60058,0.59355,0.5878,0.5852
"4351/265.1545mz/3.64min",0.05128,0.52583,0.72957,0.84755,0.90335,0.9212,0.93845,0.93323
"7053/576.1128mz/9.97min",0.050376,0.17735,0.9129,0.96872,1.0097,0.9932,0.97681,0.97321
"7816/736.1566mz/10.69min",0.049769,0.060139,0.13379,0.21437,0.2133,0.21059,0.2075,0.23773
"822/186.9561mz/0.51min",0.049676,0.096616,0.16696,0.16454,0.16402,0.16326,0.16357,0.2609
"1704/141.9129mz/1.44min",0.04949,0.27745,0.26331,0.53907,0.58034,0.61721,0.62462,0.6165
"4191/203.0546mz/3.39min",0.049399,0.087223,0.15241,0.20728,0.20385,0.21253,0.24497,0.24191
"16187/570.4571mz/27.48min",0.049291,0.43429,0.41583,0.41718,0.41277,0.43246,0.50858,0.52299
"16767/158.1540mz/28.29min",0.04924,0.11482,0.21894,0.21469,0.21096,0.21413,0.24682,0.32143
"3109/396.1069mz/2.08min",0.048597,0.22916,0.28309,0.2925,0.30543,0.36688,0.36044,0.41271
"18322/614.4832mz/29.67min",0.048439,0.051863,0.40894,0.40505,0.42698,0.44535,0.44591,0.48693
"16338/425.2143mz/27.76min",0.048271,0.052702,0.18899,0.22203,0.25072,0.27121,0.26696,0.26358
"18256/556.4416mz/29.48min",0.048117,0.29603,0.29089,0.29901,0.34243,0.34799,0.43524,0.43763
"16584/403.2324mz/28.10min",0.047728,0.13602,0.13482,0.14719,0.16228,0.16827,0.171,0.21049
"8039/707.1812mz/10.99min",0.047697,0.25798,0.28306,0.2876,0.28344,0.27864,0.27561,0.27214
"12429/357.1541mz/16.18min",0.047645,0.74802,0.7121,0.69854,0.69934,0.69069,0.6921,0.68307
"14165/326.3780mz/19.69min",0.047613,0.82967,1.0628,1.0625,1.0675,1.0532,1.0812,1.069
"4617/265.1544mz/4.36min",0.047106,0.57332,0.75746,0.83099,0.902,0.93218,0.94776,0.96464
"14033/389.2168mz/19.01min",0.046952,0.60665,0.75232,0.73812,0.73227,0.73314,0.74248,0.8573
"8127/374.0757mz/11.08min",0.046389,0.26998,0.25402,0.33167,0.33713,0.34786,0.34486,0.43345
"13732/421.1719mz/18.05min",0.04635,0.089785,0.48714,0.48103,0.47304,0.46518,0.45685,0.4508
"14144/177.0545mz/19.61min",0.046332,0.61327,0.63721,0.63621,0.64121,0.63093,0.61991,0.61169
"17944/234.0972mz/29.04min",0.045358,0.13604,0.25053,0.28411,0.28078,0.28641,0.31717,0.38597
"6659/658.1543mz/9.51min",0.045189,0.57742,0.68016,0.68888,0.68203,0.67451,0.66615,0.6574
"12268/265.0916mz/15.93min",0.044593,0.44693,0.45415,0.44536,0.44747,0.49456,0.5029,0.4994
"19154/201.9756mz/31.70min",0.044586,0.12406,0.2712,0.28764,0.28409,0.30122,0.30395,0.3199
"9809/344.1490mz/12.80min",0.04432,1.0469,1.0174,1.0001,0.99376,0.9824,1.0198,1.0116
"16689/451.1641mz/28.17min",0.043791,0.72221,0.68142,0.72131,0.8482,0.87087,0.87345,1.0493
"16146/451.1643mz/27.36min",0.043502,0.64008,0.6088,0.63874,0.79272,0.80917,0.91169,1.2552
"19162/122.0965mz/31.72min",0.0435,0.070103,0.57714,0.5755,0.60906,0.59881,0.58915,0.61251
"10922/776.2751mz/14.00min",0.043325,0.6925,0.70449,0.71385,0.70135,0.70628,0.7174,0.70794
"19468/473.1462mz/32.08min",0.043278,0.57528,0.54948,0.61759,0.75968,0.76283,0.79752,1.0042
"15532/451.1639mz/24.16min",0.04326,0.54402,0.55669,0.65136,0.75922,0.80894,0.84097,1.3651
"4729/265.1544mz/4.66min",0.042575,0.63667,0.68818,0.78354,0.86863,0.88902,0.98081,0.9798
"789/141.9586mz/0.27min",0.04248,0.049505,0.11539,0.13902,0.18028,0.18697,0.18823,0.20253
"13651/608.2875mz/18.01min",0.04232,0.42149,0.44426,0.43772,0.48346,0.52429,0.51538,0.639
"17123/315.2528mz/28.50min",0.041958,0.13404,0.21945,0.23632,0.3326,0.34269,0.34485,0.3417
"12073/277.0916mz/15.66min",0.041451,0.41062,0.38639,0.38008,0.38365,0.38505,0.56105,0.55365
"19047/103.9556mz/31.46min",0.041378,0.034026,0.15923,0.43259,0.45279,0.45848,0.46466,0.52161
"16385/570.4573mz/27.81min",0.041128,0.2898,0.29045,0.37934,0.47845,0.47787,0.48181,0.57893
"7249/357.5465mz/10.17min",0.041123,0.14461,0.27335,0.27266,0.47199,0.47026,0.59283,0.5857
"2228/487.1655mz/1.63min",0.040557,0.19803,0.19869,0.46448,0.51538,0.50748,0.51887,0.52304
"12076/248.0904mz/15.66min",0.040436,0.050331,0.12589,0.14733,0.17293,0.28013,0.27533,0.29539
"15351/451.1639mz/23.70min",0.040304,0.73481,0.69103,0.74925,0.89149,0.93161,0.97915,1.4852
"3067/89.0233mz/2.06min",0.040091,0.42035,0.43331,0.4718,0.47068,0.57417,0.56572,0.56101
"19666/451.1639mz/32.28min",0.040016,0.60563,0.57062,0.58372,0.71906,0.73013,0.75674,1.1023
"1585/434.8511mz/1.33min",0.039936,0.37511,0.50619,0.49643,0.49657,0.49167,0.4832,0.48247
"3203/241.1545mz/2.16min",0.039684,0.20322,0.32966,0.34008,0.35785,0.35232,0.34964,0.34932
"7477/404.2276mz/10.38min",0.03959,0.34606,0.47964,0.63247,0.63135,0.84548,0.84957,0.84091
"10123/345.1327mz/13.10min",0.039384,0.66791,0.62804,0.63718,0.6375,0.62798,0.65373,0.65077
"17457/211.1328mz/28.69min",0.039306,0.14283,0.13455,0.25328,0.29163,0.29005,0.36777,0.43004
"4418/405.0091mz/3.86min",0.039141,0.14659,0.19747,0.47466,0.47501,0.49099,0.49392,0.48743
"17313/124.0868mz/28.61min",0.039125,0.077055,0.3726,0.37203,0.38359,0.43085,0.4743,0.47108
"3841/405.0091mz/2.62min",0.038112,0.063032,0.1102,0.20109,0.20966,0.2467,0.24269,0.23965
"868/141.9586mz/0.72min",0.038093,0.34454,0.32866,0.32405,0.32939,0.50926,0.51639,0.50953
"5387/132.0807mz/6.47min",0.037527,0.088708,0.40902,0.42501,0.45303,0.51278,0.57318,0.59419
"6638/660.1696mz/9.50min",0.037231,0.73703,0.69302,0.69642,0.68759,0.69005,0.69574,0.70259
"10973/806.2861mz/14.06min",0.036281,0.6889,0.98347,0.96815,0.97463,0.95987,0.95789,0.95111
"20688/243.9663mz/34.79min",0.036231,0.065972,0.61048,0.65241,0.6411,0.63037,0.70971,0.7138
"20893/158.9613mz/35.67min",0.036159,0.034004,0.15832,0.16261,0.21829,0.22223,0.24848,0.24613
"9946/197.0807mz/12.97min",0.035311,0.32565,0.52329,0.57517,0.56647,0.55938,0.56738,0.56017
"1749/142.9765mz/1.46min",0.035099,0.11104,0.45427,0.70104,0.71243,0.74034,0.74497,0.73507
"5706/186.9561mz/7.81min",0.034443,0.075184,0.27654,0.28345,0.28181,0.27973,0.29742,0.29871
"2241/326.1161mz/1.63min",0.034098,0.24217,0.23575,0.42652,0.48543,0.4859,0.52599,0.52755
"2319/358.1793mz/1.68min",0.034078,0.30975,0.34154,0.33561,0.43445,0.43035,0.42338,0.4225
"1602/320.8683mz/1.34min",0.033339,0.44837,0.64672,0.63815,0.62705,0.62214,0.61335,0.60743
"12027/427.1444mz/15.66min",0.03314,0.28473,0.28376,0.29571,0.29798,0.29605,0.42475,0.42148
"780/201.0082mz/0.26min",0.033016,0.063735,0.1191,0.11847,0.12181,0.13298,0.13132,0.22616
"18499/103.9557mz/30.11min",0.032879,0.49588,0.62566,0.61831,0.64625,0.65912,0.64733,0.63873
"3892/265.1545mz/2.71min",0.032122,0.58535,0.63091,0.70011,0.78087,0.77765,0.87214,0.86115
"11139/347.1698mz/14.27min",0.031977,0.24857,0.28688,0.29563,0.35455,0.35367,0.4442,0.49322
"15171/451.1641mz/23.23min",0.031788,0.77795,0.73199,0.8098,0.94091,0.97321,0.98187,1.455
"19091/201.9756mz/31.55min",0.031512,0.19249,0.21342,0.24959,0.29824,0.41324,0.56974,0.58652
"1571/450.8260mz/1.33min",0.031231,0.4134,0.56906,0.5651,0.55557,0.55777,0.54791,0.54439
